PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
826,0.0,3.0,"Flynn, Mr. John",male,3433.0,0.0,0.0,368323,9999,,Q
827,0.0,3.0,"Lam, Mr. Len",male,,70.0,50.0,1601,56.4958,,S
828,unknown,,"Mallet, Master. Andre",male,1.0,,2.0,S.C./PARIS 2079,37.0042,,C
829,Yes,-1.0,"McCormack, Mr. Thomas Joseph 9574",male,,nan,0.0,367228,,,Q
830,Yes,1.0,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0.0,0.0,113572,80.0,B28,
831,1.0,3.0,"Yasbeck, Mrs. Antoni (Selini Alexander)",,15.0,1.0,0.0,2659,,,
832,1.0,2.0,"Richards, Master. George Sibley",male,0.83,1.0,1.0,29106,,,S
833,0.0,,"Saad, Mr. Amin",male,,0.0,0.0,2671,,,C
834,No,3.0,"Augustsson, Mr. Albert",,23.0,0.0,,347468,7.8542,,S
835,0.0,3.0,"Allum, Mr. Owen George",male,18.0,0.0,,2223,8.3,,
836,1.0,,"Compton, Miss. Sara Rebecca",female,39.0,1.0,,PC 17756,,E49,
837,0.0,3.0,"Pasic, Mr. Jakob",male,21.0,0.0,0.0,315097,8.6625,,S
838,,,"Sirota, Ms. Maurice",male,,0.0,,392092,8.05,,S
839,1.0,,"Chip, Mr. Chang",,32.0,0.0,0.0,1601,56.4958,,S
840,,,"Marechal, Mr. Pierre 5061",male,,0.0,0.0,11774,29.7,C47,C
841,,3.0,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0.0,0.0,SOTON/O2 3101287,7.925,,
842,0.0,2.0,"Mudd, Mr. Thomas Charles",male,16.0,999.0,-5.0,S.O./P.P. 3,10.5,,S
843,1.0,,"Serepeca, Miss. Augusta",female,30.0,,0.0,113798,31.0,,C
844,0.0,3.0,"Lemberopolous, Mr. Peter L",alien,34.5,0.0,,2683,6.4375,,
845,0.0,,"Culumovic, Mr. Jeso",alien,,-5.0,100.0,315090,8.6625,,S
846,,3.0,"Abbing, Mr. Anthony",male,42.0,0.0,0.0,C.A. 5547,7.55,,S
847,0.0,5.0,"Sage, Mr. Douglas Bullen 4212",male,,8.0,2.0,CA. 2343,69.55,,S
848,No,3.0,"Markoff, Ms. Marin",male,35.0,999.0,999.0,349213,7.8958,,C
849,0.0,2.0,"Harper, Rev. John",,28.0,0.0,1.0,248727,33.0,,
850,1.0,1.0,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,999.0,1.0,0.0,17453,,C92,
851,0.0,3.0,"Andersson, Master. Sigvard Harald Elias",male,4.0,4.0,,347082,31.275,,S
852,0.0,3.0,"Svensson, Mr. Johan",,74.0,0.0,0.0,347060,7.775,,S
853,0.0,3.0,"Boulos, Miss. Nourelain",female,9.0,1.0,1.0,2678,15.2458,,
854,1.0,,"Lines, Miss. Mary Conover",female,16.0,0.0,1.0,PC 17592,39.4,D28,S
855,,,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",,44.0,1.0,,244252,26.0,,S
856,1.0,3.0,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0.0,1.0,392091,,,S
857,1.0,1.0,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1.0,1.0,36928,164.8667,,S
858,1.0,1.0,"Daly, Mr. Peter Denis ",male,51.0,0.0,0.0,113055,26.55,E17,S
859,1.0,3.0,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0.0,3.0,2666,19.2583,,C
860,0.0,3.0,"Razi, Mr. Raihed",,,0.0,0.0,2629,7.2292,,
861,,3.0,"Hansen, Mr. Claus Peter",male,41.0,2.0,0.0,350026,14.1083,,S
862,0.0,2.0,"Giles, Mr. Frederick Edward",,21.0,1.0,0.0,28134,11.5,,
863,Yes,,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0.0,,17466,,D17,S
864,0.0,3.0,"Sage, Miss. Dorothy Edith ""Dolly""",female,,70.0,50.0,CA. 2343,,,S
865,,2.0,"Gill, Mr. John William",male,24.0,0.0,0.0,233866,13.0,,S
866,1.0,2.0,"Bystrom, Mrs. (Karolina)",female,42.0,,,236852,13.0,,S
867,1.0,2.0,"Duran y More, Miss. Asuncion",,27.0,1.0,0.0,SC/PARIS 2149,13.8583,,
868,0.0,1.0,"Roebling, Mr. Washington Augustus II",male,31.0,0.0,0.0,PC 17590,50.4958,A24,S
869,0.0,3.0,"van Melkebeke, Mr. Philemon",male,,0.0,,345777,9.5,,S
870,,,"Johnson, Master. Harold Theodor 9343",male,4.0,,1.0,347742,11.1333,,S
871,0.0,3.0,"Balkic, Mr. Cerin",male,26.0,,0.0,349248,7.8958,,
872,1.0,1.0,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1.0,1.0,11751,52.5542,D35,S
873,0.0,1.0,"Carlsson, Mr. Frans Olof",male,33.0,0.0,,695,,B51 B53 B55,S
874,0.0,,"Vander Cruyssen, Mr. Victor",male,-10.0,,0.0,345765,9.0,,S
875,1.0,,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1.0,0.0,P/PP 3381,24.0,,C
876,1.0,3.0,"Najib, Miss. Adele Kiamie ""Jane"" 1911",,15.0,0.0,0.0,2667,7.225,,
877,,,"Gustafsson, Mr. Alfred Ossian",male,20.0,0.0,0.0,7534,9.8458,,S
878,0.0,,"Petroff, Mr. Nedelio",,19.0,0.0,0.0,349212,7.8958,,S
879,0.0,3.0,"Laleff, Mr. Kristo",male,,,0.0,349217,7.8958,,S
880,1.0,1.0,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",,56.0,0.0,,11767,83.1583,C50,C
881,1.0,nan,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0.0,1.0,230433,,,S
882,0.0,3.0,"Markun, Mr. Johann",male,33.0,0.0,0.0,349257,,,S
883,0.0,3.0,"Dahlberg, Miss. Gerda Ulrika",alien,22.0,0.0,0.0,7552,10.5167,,
884,0.0,2.0,"Banfield, Mr. Frederick James 4768",male,28.0,0.0,0.0,C.A./SOTON 34068,10.5,,S
885,maybe,,"Sutehall, Mr. Henry Jr",,,0.0,0.0,SOTON/OQ 392076,7.05,,
886,0.0,3.0,"Rice, Mrs. William (Margaret Norton)",female,39.0,0.0,5.0,382652,29.125,,
887,No,,"Montvila, Rev. Juozas",male,27.0,0.0,0.0,211536,,,S
888,1.0,,"Graham, Miss. Margaret Edith",,19.0,999.0,500.0,112053,30.0,B42,
889,0.0,3.0,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1.0,2.0,W./C. 6607,23.45,,S
890,1.0,1.0,"Behr, Mr. Karl Howell 2804",,26.0,0.0,0.0,111369,30.0,C148,C
891,,3.0,"Dooley, Mr. Patrick",male,32.0,0.0,0.0,370376,7.75,,
892,0.0,3.0,"Kelly, Ms. James",,34.5,-5.0,100.0,330911,7.8292,,
893,,3.0,"Wilkes, Mrs. James (Ellen Needs)",female,47.0,,0.0,363272,7.0,,
894,0.0,2.0,"Myles, Mr. Thomas Francis",male,62.0,,0.0,240276,,,Q
895,0.0,3.0,"Wirz, Mr. Albert",male,,0.0,,315154,8.6625,,S
896,Yes,3.0,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,22.0,1.0,,3101298,12.2875,,
897,0.0,3.0,"Svensson, Mr. Johan Cervin",male,14.0,,,7538,9.225,,S
898,1.0,5,"Connolly, Miss. Kate",female,,,0.0,330972,7.6292,,Q
899,,,"Caldwell, Mr. Albert Francis",,26.0,,1.0,248738,,,S
900,1.0,3.0,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",female,18.0,,0.0,2657,77778990,,C
901,0.0,3.0,"Davies, Mr. John Samuel",,21.0,2.0,,A/4 48871,24.15,,S
902,0.0,3.0,"Ilieff, Mr. Ylio 6134",male,,,0.0,349220,7.8958,,S
903,,,"Jones, Mr. Charles Cresson",male,46.0,0.0,0.0,694,26.0,,S
904,1.0,,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",,23.0,,0.0,21228,82.2667,B45,S
905,unknown,2.0,"Howard, Mr. Benjamin",,63.0,,0.0,24065,26.0,,
906,1.0,1.0,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",female,47.0,500.0,-5.0,W.E.P. 5734,61.175,E31,S
907,1.0,2.0,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",female,24.0,1.0,0.0,SC/PARIS 2167,27.7208,,C
908,0.0,2.0,"Keane, Mr. Daniel",male,35.0,999.0,500.0,233734,12.35,,Q
909,0.0,3.0,"Assaf, Mr. Gerios",male,21.0,0.0,0.0,2692,,,C
910,,3.0,"Ilmakangas, Miss. Ida Livija",female,27.0,,0.0,STON/O2. 3101270,,,S
911,1.0,3.0,"Assaf Khalil, Mrs. Mariana (Miriam"")""",female,45.0,0.0,,2696,1917,,C
912,,1.0,"Rothschild, Mr. Martin",,55.0,,,PC 17603,59.4,,C
913,0.0,,"Olsen, Master. Artur Karl",male,9.0,0.0,1.0,C 17368,3.1708,,
914,1.0,1.0,"Flegenheim, Mrs. Alfred (Antoinette)",female,,,0.0,PC 17598,31.6833,,S
915,0.0,1.0,"Williams, Mr. Richard Norris II",,21.0,0.0,,PC 17597,61.3792,,
916,1.0,1.0,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",female,48.0,1.0,3.0,PC 17608,262.375,B57 B59 B63 B66,C
917,0.0,3.0,"Robins, Mr. Alexander A",male,50.0,1.0,,A/5. 3337,,,
918,maybe,1.0,"Ostby, Miss. Helene Ragnhild",female,22.0,0.0,1.0,113509,61.9792,B36,
919,0.0,3.0,"Daher, Mr. Shedid",male,22.5,999.0,50.0,2698,7.225,,C
920,No,1.0,"Brady, Mr. John Bertram",male,41.0,0.0,,113054,,A21,
921,0.0,0,"Samaan, Mr. Elias",,,2.0,0.0,2662,21.6792,,
922,0.0,2.0,"Louch, Mr. Charles Alexander",male,50.0,1.0,0.0,SC/AH 3085,26.0,,
923,0.0,2.0,"Jefferys, Mr. Clifford Thomas",male,24.0,2.0,,C.A. 31029,31.5,,
924,,3.0,"Dean, Mrs. Bertram (Eva Georgetta Light)",,33.0,1.0,2.0,C.A. 2315,20.575,,
925,1.0,nan,"Johnston, Mrs. Andrew G (Elizabeth Lily"" Watson)""",,,1.0,2.0,W./C. 6607,,,S
926,,1.0,"Mock, Mr. Philipp Edmund",male,30.0,1.0,0.0,13236,57.75,C78,C
927,0.0,3.0,"Katavelas, Mr. Vassilios (Catavelas Vassilios"")""",male,18.5,0.0,0.0,2682,7.2292,,
928,1.0,3.0,"Roth, Miss. Sarah A",female,,0.0,0.0,342712,8.05,,S
929,,3.0,"Cacic, Miss. Manda",alien,21.0,0.0,0.0,315087,8.6625,,S
930,maybe,3.0,"Sap, Mr. Julius",male,25.0,0.0,0.0,345768,,,S
931,0.0,3.0,"Hee, Mr. Ling",male,,0.0,0.0,1601,56.4958,,S
932,0.0,3.0,"Karun, Mr. Franz",male,39.0,999.0,70.0,349256,13.4167,,C
933,No,,"Franklin, Mr. Thomas Parham",male,,,,113778,26.55,D34,S
934,0.0,3.0,"Goldsmith, Mr. Nathan",male,41.0,0.0,0.0,SOTON/O.Q. 3101263,7.85,,S
935,,,"Corbett, Mrs. Walter H (Irene Colvin)",female,30.0,0.0,nan,237249,13.0,,S
936,,,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",,45.0,1.0,0.0,11753,52.5542,D19,
937,0.0,3.0,"Peltomaki, Mr. Nikolai Johannes",alien,25.0,0.0,0.0,STON/O 2. 3101291,,,S
938,,,"Chevre, Mr. Paul Romaine",male,3433.0,0.0,0.0,PC 17594,29.7,A9,
939,0.0,,"Shaughnessy, Mr. Patrick",male,,0.0,0.0,370374,,,Q
940,1.0,-1.0,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",female,60.0,,0.0,11813,77778990,D15,C
941,1.0,3.0,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",female,36.0,,2.0,C.A. 37671,15.9,,S
942,0.0,,"Smith, Mr. Lucien Philip",male,-10.0,,,13695,60.0,C31,S
943,,-1.0,"Pulbaum, Mr. Franz",,27.0,,0.0,SC/PARIS 2168,,,C
944,1.0,2.0,"Hocking, Miss. Ellen Nellie"""" 5685",,20.0,2.0,1.0,29105,23.0,,S
945,1.0,1.0,"Fortune, Miss. Ethel Flora",,28.0,3.0,2.0,19950,9999,C23 C25 C27,S
946,0.0,2.0,"Mangiavacchi, Mr. Serafino Emilio",,,0.0,0.0,SC/A.3 2861,15.5792,,C
947,0.0,3.0,"Rice, Master. Albert 1067",male,10.0,4.0,1.0,382652,,,Q
948,0.0,3.0,"Cor, Mr. Bartol",male,35.0,0.0,,349230,,,
949,0.0,,"Abelseth, Mr. Olaus Jorgensen",,25.0,0.0,0.0,348122,7.65,F G63,
950,,3.0,"Davison, Mr. Thomas Henry",male,,1.0,0.0,386525,,,S
951,,1.0,"Chaudanson, Miss. Victorine",female,36.0,0.0,0.0,PC 17608,262.375,B61,C
952,,3.0,"Dika, Mr. Mirko",male,17.0,0.0,,349232,7.8958,,S
953,0.0,2.0,"McCrae, Mr. Arthur Gordon",male,32.0,0.0,0.0,237216,,,S
954,,3.0,"Bjorklund, Mr. Ernst Herbert",male,18.0,,,347090,,,S
955,,,"Bradley, Miss. Bridget Delia",female,22.0,0.0,,334914,7.725,,
956,No,,"Ryerson, Master. John Borie",,13.0,2.0,2.0,PC 17608,262.375,B57 B59 B63 B66,C
957,,2.0,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller) 3323",female,,nan,,F.C.C. 13534,21.0,,
958,1.0,,"Burns, Miss. Mary Delia",female,18.0,0.0,0.0,330963,7.8792,,Q
959,0.0,1.0,"Moore, Mr. Clarence Bloomfield",male,47.0,0.0,0.0,113796,42.4,,S
960,0.0,1.0,"Tucker, Mr. Gilbert Milligan Jr",male,31.0,0.0,0.0,2543,28.5375,C53,
961,1.0,5,"Fortune, Mrs. Mark (Mary McDougald)",female,60.0,1.0,4.0,19950,263.0,C23 C25 C27,S
962,No,3.0,"Mulvihill, Miss. Bertha E",unknown,24.0,0.0,0.0,382653,,,Q
963,0.0,3.0,"Minkoff, Mr. Lazar",,21.0,0.0,0.0,349211,,,
964,,,"Nieminen, Miss. Manta Josefina",female,29.0,0.0,0.0,3101297,7.925,,
965,,,"Ovies y Rodriguez, Mr. Servando",male,28.5,0.0,0.0,PC 17562,27.7208,D43,C
966,maybe,1.0,"Geiger, Miss. Amalie",female,35.0,0.0,0.0,113503,211.5,C130,C
967,0.0,,"Keeping, Mr. Edwin",male,32.5,0.0,,113503,211.5,C132,C
968,,,"Miles, Mr. Frank 7321",male,,0.0,,359306,8.05,,
969,1.0,1.0,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",female,55.0,2.0,,11770,25.7,C101,
970,,,"Aldworth, Mr. Charles Augustus",,30.0,0.0,,248744,13.0,,
971,1.0,3.0,"Doyle, Mr.. Elizabeth",,24.0,0.0,0.0,368702,7.75,,
972,0.0,3.0,"Boulos, Master. Akar",male,,1.0,,2678,15.2458,,C
973,unknown,1.0,"Straus, Mr. Isidor",male,67.0,,0.0,PC 17483,221.7792,C55 C57,S
974,,,"Case, Mr. Howard Brown 7432",male,49.0,0.0,0.0,19924,26.0,,S
975,,-1.0,"Demetri, Mr. Marinko",male,,,0.0,349238,,,
976,unknown,2.0,"Lamb, Mr. John Joseph",male,450.0,,0.0,240261,10.7083,,
977,No,3.0,"Khalil, Mr. Betros",male,,1.0,0.0,2660,14.4542,,C
978,1.0,,"Barry, Mr.. Julia",female,27.0,0.0,0.0,330844,7.8792,,Q
979,No,3.0,"Badman, Miss. Emily Louisa",,,0.0,0.0,A/4 31416,8.05,,
980,,3.0,"O'Donoghue, Ms. Bridget",female,,0.0,0.0,364856,7.75,,Q
981,0.0,2.0,"Wells, Master. Ralph Lester 9372",,2.0,1.0,1.0,29103,23.0,,S
982,1.0,3.0,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",,22.0,1.0,0.0,347072,13.9,,S
983,,3.0,"Pedersen, Mr. Olaf 3639",male,,0.0,0.0,345498,7.775,,S
984,1.0,,"Davidson, Mrs. Thornton (Orian Hays)",,27.0,1.0,2.0,F.C. 12750,RMS,B71,
985,0.0,,"Guest, Mr. Robert",male,,0.0,0.0,376563,8.05,,
986,0.0,,"Birnbaum, Mr. Jakob",male,25.0,,0.0,13905,,,C
987,No,3.0,"Tenglin, Mr. Gunnar Isidor",male,25.0,,0.0,350033,7.7958,,S
988,maybe,1.0,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel) 6711",female,76.0,1.0,,19877,,C46,
989,0.0,,"Makinen, Mr. Kalle Edvard 5487",male,,,0.0,STON/O 2. 3101268,7.925,,S
990,1.0,3.0,"Braf, Miss. Elin Ester Maria",female,20.0,,0.0,347471,,,S
991,0.0,3.0,"Nancarrow, Mr. William Henry",,33.0,0.0,,A./5. 3338,8.05,,S
992,Yes,1.0,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",,43.0,,0.0,11778,55.4417,C116,C
993,0.0,2.0,"Weisz, Mr. Leopold",,27.0,1.0,0.0,228414,,,
994,0.0,3.0,"Foley, Mr. William",,3433.0,0.0,0.0,365235,,,Q
995,0.0,4,"Johansson Palmquist, Ms. Oskar Leander",male,26.0,0.0,,347070,7.775,,S
996,Yes,3.0,"Thomas, Mrs. Alexander (Thamine Thelma"")""",alien,,,1.0,2625,,,C
997,0.0,3.0,"Holthen, Mr. Johan Martin",male,28.0,0.0,0.0,C 4001,22.525,,S
998,0.0,3.0,"Buckley, Mr. Daniel",male,21.0,0.0,,330920,,,
999,,3.0,"Ryan, Mr. Edward",male,,0.0,0.0,383162,,,
1000,,3.0,"Willer, Mr. Aaron (Abi Weller"")""",,,0.0,0.0,3410,8.7125,,S
1001,0.0,2.0,"Swane, Mr. George",male,18.5,0.0,0.0,248734,13.0,F,S
1002,,2.0,"Stanton, Mr. Samuel Ward",male,41.0,0.0,0.0,237734,15.0458,,
1003,Yes,3.0,"Shine, Miss. Ellen Natalia 9867",alien,,0.0,0.0,330968,7.7792,,
1004,1.0,1.0,"Evans, Miss. Edith Corse",female,36.0,0.0,0.0,PC 17531,31.6792,A29,C
1005,1.0,3.0,"Buckley, Miss. Katherine 1715",female,18.5,0.0,,329944,7.2833,,
1006,,1.0,"Straus, Mrs. Isidor (Rosalie Ida Blun)",,63.0,1.0,0.0,PC 17483,221.7792,C55 C57,S
1007,,3.0,"Chronopoulos, Mr. Demetrios 4685",male,18.0,,0.0,2680,14.4542,,C
1008,,3.0,"Thomas, Mr. John",male,,,0.0,2681,,,C
1009,1.0,3.0,"Sandstrom, Miss. Beatrice Irene",,1.0,1.0,1.0,PP 9549,16.7,G6,S
1010,,-1.0,"Beattie, Mr. Thomson",,36.0,0.0,,13050,75.2417,C6,C
1011,1.0,2.0,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry) 4643",,29.0,1.0,0.0,SC/AH 29037,,,
1012,1.0,2.0,"Watt, Miss. Bertha J",,12.0,-5.0,50.0,C.A. 33595,,,
1013,,3.0,"Kiernan, Miss John",male,,,,367227,,,Q
1014,1.0,,"Schabert, Mrs. Paul (Emma Mock)",female,35.0,1.0,0.0,13236,57.75,C28,
1015,0.0,3.0,"Carver, Mr. Alfred John",male,28.0,0.0,0.0,392095,7.25,,
1016,0.0,3.0,"Kennedy, Mr. John",male,,0.0,0.0,368783,7.75,,Q
1017,1.0,0,"Cribb, Miss. Laura Alice",female,17.0,0.0,,371362,16.1,,S
1018,No,5,"Brobeck, Mr. Karl Rudolf",male,22.0,-5.0,999.0,350045,7.7958,,S
1019,maybe,3.0,"McCoy, Miss. Alicia 9938",female,,2.0,0.0,367226,23.25,,Q
1020,0.0,,"Bowenur, Mr. Solomon",,42.0,500.0,50.0,211535,13.0,,S
1021,0.0,3.0,"Petersen, Mr. Marius",male,24.0,0.0,0.0,342441,,,S
1022,0.0,3.0,"Spinner, Mr. Henry John",,32.0,0.0,,STON/OQ. 369943,8.05,,S
1023,0.0,1.0,"Gracie, Col. Archibald IV",male,53.0,0.0,0.0,113780,28.5,C51,C
1024,1.0,3.0,"Lefebre, Mrs. Frank (Frances)",unknown,,0.0,,4133,25.4667,,S
1025,No,4,"Thomas, Mr. Charles P",,,1.0,0.0,2621,6.4375,,C
1026,0.0,3.0,"Dintcheff, Mr. Valtcho 9034",male,43.0,,0.0,349226,7.8958,,
1027,No,,"Carlsson, Mr. Carl Robert",male,24.0,0.0,0.0,350409,7.8542,,S
1028,,,"Zakarian, Mr. Mapriededer",male,26.5,0.0,0.0,2656,7.225,,
1029,0.0,nan,"Schmidt, Mr. August",male,26.0,0.0,0.0,248659,13.0,,
1030,1.0,3.0,"Drapkin, Miss. Jennie",female,23.0,0.0,0.0,SOTON/OQ 392083,,,S
1031,No,3.0,"Goodwin, Mr. Charles Frederick",male,40.0,1.0,6.0,CA 2144,46.9,,S
1032,1.0,3.0,"Goodwin, Miss. Jessie Allis 7601",female,10.0,5.0,,CA 2144,46.9,,S
1033,,1.0,"Daniels, Miss. Sarah",,33.0,,0.0,113781,151.55,,S
1034,0.0,1.0,"Ryerson, Mr. Arthur Larned",unknown,61.0,1.0,nan,PC 17608,262.375,B57 B59 B63 B66,C
1035,,2.0,"Beauchamp, Mr. Henry James",male,28.0,0.0,,244358,26.0,,S
1036,0.0,,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""",,42.0,,0.0,17475,313131313131,,S
1037,0.0,,"Vander Planke, Mr. Julius 5799",,890.0,-5.0,50.0,345763,18.0,,S
1038,0.0,5,"Hilliard, Mr. Herbert Henry",male,,0.0,0.0,17463,51.8625,E46,S
1039,0.0,3.0,"Davies, Mr. Evan",male,22.0,,0.0,SC/A4 23568,,,S
1040,,0.0,"Crafton, Mr. John Bertram",male,,,0.0,113791,26.55,,S
1041,,2.0,"Lahtinen, Rev. William",male,30.0,1.0,1.0,250651,26.0,,S
1042,1.0,1.0,"Earnshaw, Mrs. Boulton (Olive Potter)",female,999.0,0.0,1.0,11767,83.1583,C54,C
1043,0.0,3.0,"Matinoff, Mr. Nicola",,,0.0,,349255,,,C
1044,,3.0,"Storey, Mr. Thomas",male,60.5,0.0,0.0,3701,,,S
1045,1.0,3.0,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",female,36.0,0.0,2.0,350405,12.1833,,
1046,0.0,3.0,"Asplund, Master. Filip Oscar",,13.0,4.0,2.0,347077,31.3875,,
1047,0.0,3.0,"Duquemin, Mr. Joseph 3786",mele,24.0,0.0,0.0,S.O./P.P. 752,,,S
1048,1.0,1.0,"Bird, Miss. Ellen",female,,0.0,0.0,PC 17483,,C97,S
1049,1.0,3.0,"Lundin, Miss. Olga Elida",female,23.0,0.0,0.0,347469,7.8542,,
1050,0.0,1.0,"Borebank, Mr. John James",male,42.0,999.0,-5.0,110489,,D22,
1051,1.0,3.0,"Peacock, Mrs. Benjamin (Edith Nile)",female,-10.0,0.0,2.0,SOTON/O.Q. 3101315,13.775,,
1052,1.0,3.0,"Smyth, Miss. Julia",female,,0.0,0.0,335432,7.7333,,Q
1053,0.0,,"Touma, Master. Georges Youssef",male,7.0,1.0,1.0,2650,,,C
1054,,2.0,"Wright, Mr.. Marion",female,26.0,0.0,0.0,220844,13.5,,S
1055,0.0,,"Pearce, Mr. Ernest",male,,0.0,0.0,343271,7.0,,S
1056,0.0,2.0,"Peruschitz, Rev. Joseph Maria",male,41.0,0.0,,237393,13.0,,S
1057,unknown,,"Kink-Heilmann, Mr. Anton (Luise Heilmann)",female,26.0,,1.0,315153,22.025,,
1058,0.0,1.0,"Brandeis, Mr. Emil",male,,,0.0,PC 17591,50.4958,B10,C
1059,,3.0,"Ford, Mr. Edward Watson",male,18.0,2.0,2.0,W./C. 6608,34.375,,
1060,,,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",female,,999.0,-5.0,17770,27.7208,,
1061,1.0,3.0,"Hellstrom, Miss. Hilda Maria",female,22.0,0.0,,7548,8.9625,,S
1062,0.0,3.0,"Lithman, Mr. Simon",male,,,0.0,S.O./P.P. 251,7.55,,S
1063,0.0,3.0,"Zakarian, Mr. Ortin",male,27.0,0.0,0.0,2670,77778990,,C
1064,0.0,,"Dyker, Mr. Adolf Fredrik",male,23.0,1.0,0.0,347072,13.9,,S
1065,0.0,3.0,"Torfa, Mr. Assad",male,3433.0,,0.0,2673,7.2292,,C
1066,,,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",male,40.0,1.0,5.0,347077,,,S
1067,,2.0,"Brown, Miss. Edith Eileen",female,890.0,,,29750,39.0,,S
1068,1.0,2.0,"Sincock, Miss. Maude",female,20.0,0.0,,C.A. 33112,36.75,,S
1069,0.0,1.0,"Stengel, Mr. Charles Emil Henry",,54.0,70.0,50.0,11778,10000.0,C116,C
1070,1.0,2.0,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",female,36.0,0.0,,230136,39.0,F4,S
1071,,0.0,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",female,64.0,0.0,2.0,PC 17756,83.1583,E45,
1072,,,"McCrie, Mr. James Matthew",male,30.0,0.0,0.0,233478,,,S
1073,0.0,1.0,"Compton, Mr. Alexander Taylor Jr",,37.0,1.0,1.0,PC 17756,83.1583,E52,C
1074,1.0,1.0,"Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)",,18.0,1.0,0.0,113773,53.1,D30,S
1075,0.0,,"Lane, Mr. Patrick",,,0.0,0.0,7935,7.75,,Q
1076,1.0,1.0,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter) 7365",female,27.0,1.0,1.0,PC 17558,,B58 B60,C
1077,0.0,2.0,"Maybery, Mr. Frank Hubert",male,40.0,0.0,0.0,239059,16.0,,S
1078,1.0,2.0,"Phillips, Miss. Alice Frances Louisa",female,21.0,0.0,,S.O./P.P. 2,21.0,,S
1079,0.0,,"Davies, Mr. Joseph 1780",male,17.0,2.0,0.0,A/4 48873,8.05,,
1080,1.0,3.0,"Sage, Miss. Ada 8654",female,,,2.0,CA. 2343,,,
1081,0.0,2.0,"Veal, Mr. James",,40.0,,0.0,28221,13.0,,S
1082,0.0,,"Angle, Mr. William A",male,34.0,1.0,0.0,226875,26.0,,S
1083,0.0,1.0,"Salomon, Mr. Abraham L",male,,,0.0,111163,26.0,,S
1084,0.0,3.0,"van Billiard, Master. Walter John",,11.5,1.0,1.0,A/5. 851,14.5,,S
1085,0.0,,"Lingane, Mr. John",male,61.0,0.0,0.0,235509,12.35,,Q
1086,No,,"Drew, Master. Marshall Brines",male,,0.0,2.0,28220,,,S
1087,No,3.0,"Karlsson, Mr. Julius Konrad Eugen",male,33.0,0.0,,347465,,,S
1088,No,,"Spedden, Master. Robert Douglas",male,6.0,0.0,2.0,16966,134.5,E34,C
1089,1.0,0,"Nilsson, Miss. Berta Olivia",female,18.0,0.0,0.0,347066,7.775,,S
1090,0.0,2.0,"Baimbrigge, Mr. Charles Robert",male,23.0,-5.0,-5.0,C.A. 31030,1000000,,S
1091,,3.0,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",,,,0.0,65305,,,
1092,maybe,3.0,"Murphy, Miss. Nora",female,,0.0,,36568,313131313131,,Q
1093,0.0,3.0,"Danbom, Master. Gilbert Sigvard Emanuel",male,0.33,50.0,100.0,347080,,,S
1094,0.0,5.0,"Astor, Col. John Jacob",male,47.0,1.0,0.0,PC 17757,227.525,C62 C64,
1095,,,"Quick, Miss. Winifred Vera",female,8.0,,1.0,26360,26.0,,S
